date,D,Oth,R,total,D_cum,R_cum,Oth_cum,total_cum
1801-08-25,0,0,0,0,6,3,3,12
1801-08-26,0,0,0,0,6,3,3,12
1801-08-27,0,0,0,0,6,3,3,12
1801-08-28,0,0,0,0,6,3,3,12
1801-08-29,0,0,0,0,6,3,3,12
1801-08-30,0,0,0,0,6,3,3,12
1801-08-31,0,0,0,0,6,3,3,12
1801-09-01,0,0,0,0,6,3,3,12
1801-09-02,0,0,0,0,6,3,3,12
1801-09-03,0,0,0,0,6,3,3,12
1801-09-04,0,0,0,0,6,3,3,12
1801-09-05,0,0,0,0,6,3,3,12
1801-09-06,0,0,0,0,6,3,3,12
1801-09-07,0,0,0,0,6,3,3,12
1801-09-08,0,0,0,0,6,3,3,12
1801-09-09,0,0,0,0,6,3,3,12
1801-09-10,0,0,0,0,6,3,3,12
1801-09-11,0,0,0,0,6,3,3,12
1801-09-12,0,0,0,0,6,3,3,12
1801-09-13,0,0,0,0,6,3,3,12
1801-09-14,0,0,0,0,6,3,3,12
1801-09-15,0,0,0,0,6,3,3,12
1801-09-16,0,0,0,0,6,3,3,12
1801-09-17,0,0,0,0,6,3,3,12
1801-09-18,0,0,0,0,6,3,3,12
1801-09-19,0,0,0,0,6,3,3,12
1801-09-20,0,0,0,0,6,3,3,12
1801-09-21,0,0,0,0,6,3,3,12
1801-09-22,0,0,0,0,6,3,3,12
1801-09-23,0,0,0,0,6,3,3,12
1801-09-24,0,0,0,0,6,3,3,12
1801-09-25,0,0,0,0,6,3,3,12
1801-09-26,0,0,0,0,6,3,3,12
1801-09-27,0,0,0,0,6,3,3,12
1801-09-28,0,0,0,0,6,3,3,12
1801-09-29,0,0,0,0,6,3,3,12
1801-09-30,0,0,0,0,6,3,3,12
1801-10-01,0,0,0,0,6,3,3,12
1801-10-02,0,0,0,0,6,3,3,12
1801-10-03,0,0,0,0,6,3,3,12
1801-10-04,0,0,0,0,6,3,3,12
1801-10-05,0,0,0,0,6,3,3,12
1801-10-06,0,0,0,0,6,3,3,12
1801-10-07,0,0,0,0,6,3,3,12
1801-10-08,0,0,0,0,6,3,3,12
1801-10-09,0,0,0,0,6,3,3,12
1801-10-10,0,0,0,0,6,3,3,12
1801-10-11,0,0,0,0,6,3,3,12
1801-10-12,0,0,0,0,6,3,3,12
1801-10-13,0,0,0,0,6,3,3,12
1801-10-14,0,0,0,0,6,3,3,12
1801-10-15,0,0,0,0,6,3,3,12
1801-10-16,0,0,0,0,6,3,3,12
1801-10-17,0,0,0,0,6,3,3,12
1801-10-18,0,0,0,0,6,3,3,12
1801-10-19,0,0,0,0,6,3,3,12
1801-10-20,0,0,0,0,6,3,3,12
1801-10-21,0,0,0,0,6,3,3,12
1801-10-22,0,0,0,0,6,3,3,12
1801-10-23,0,0,0,0,6,3,3,12
1801-10-24,0,0,0,0,6,3,3,12
1801-10-25,0,0,0,0,6,3,3,12
1801-10-26,0,0,0,0,6,3,3,12
1801-10-27,0,0,0,0,6,3,3,12
1801-10-28,0,0,0,0,6,3,3,12
1801-10-29,0,0,0,0,6,3,3,12
1801-10-30,0,0,0,0,6,3,3,12
1801-10-31,0,0,0,0,6,3,3,12
1801-11-01,0,0,0,0,6,3,3,12
1801-11-02,0,0,0,0,6,3,3,12
1801-11-03,0,0,0,0,6,3,3,12
1801-11-04,0,0,0,0,6,3,3,12
1801-11-05,0,0,0,0,6,3,3,12
1801-11-06,0,0,0,0,6,3,3,12
1801-11-07,0,0,0,0,6,3,3,12
1801-11-08,0,0,0,0,6,3,3,12
1801-11-09,0,0,0,0,6,3,3,12
1801-11-10,0,0,0,0,6,3,3,12
1801-11-11,0,0,0,0,6,3,3,12
1801-11-12,0,0,0,0,6,3,3,12
1801-11-13,0,0,0,0,6,3,3,12
1801-11-14,0,0,0,0,6,3,3,12
1801-11-15,0,0,0,0,6,3,3,12
1801-11-16,0,0,0,0,6,3,3,12
1801-11-17,0,0,0,0,6,3,3,12
1801-11-18,0,0,0,0,6,3,3,12
1801-11-19,0,0,0,0,6,3,3,12
1801-11-20,0,0,0,0,6,3,3,12
1801-11-21,0,0,0,0,6,3,3,12
1801-11-22,0,0,0,0,6,3,3,12
1801-11-23,0,0,0,0,6,3,3,12
1801-11-24,0,0,0,0,6,3,3,12
1801-11-25,0,0,0,0,6,3,3,12
1801-11-26,0,0,0,0,6,3,3,12
1801-11-27,0,0,0,0,6,3,3,12
1801-11-28,0,0,0,0,6,3,3,12
1801-11-29,0,0,0,0,6,3,3,12
1801-11-30,0,0,0,0,6,3,3,12
1801-12-01,0,0,0,0,6,3,3,12
1801-12-02,0,0,0,0,6,3,3,12
1801-12-03,0,0,0,0,6,3,3,12
1801-12-04,0,0,0,0,6,3,3,12
1801-12-05,0,0,0,0,6,3,3,12
1801-12-06,0,0,0,0,6,3,3,12
1801-12-07,0,0,0,0,6,3,3,12
1801-12-08,0,0,0,0,6,3,3,12
1801-12-09,0,0,0,0,6,3,3,12
1801-12-10,0,0,0,0,6,3,3,12
1801-12-11,0,0,0,0,6,3,3,12
1801-12-12,0,0,0,0,6,3,3,12
1801-12-13,0,0,0,0,6,3,3,12
1801-12-14,0,0,0,0,6,3,3,12
1801-12-15,0,0,0,0,6,3,3,12
1801-12-16,0,0,0,0,6,3,3,12
1801-12-17,0,0,0,0,6,3,3,12
1801-12-18,0,0,0,0,6,3,3,12
1801-12-19,0,0,0,0,6,3,3,12
1801-12-20,0,0,0,0,6,3,3,12
1801-12-21,0,0,0,0,6,3,3,12
1801-12-22,0,0,0,0,6,3,3,12
1801-12-23,0,0,0,0,6,3,3,12
1801-12-24,0,0,0,0,6,3,3,12
1801-12-25,0,0,0,0,6,3,3,12
1801-12-26,0,0,0,0,6,3,3,12
1801-12-27,0,0,0,0,6,3,3,12
1801-12-28,0,0,0,0,6,3,3,12
1801-12-29,0,0,0,0,6,3,3,12
1801-12-30,0,0,0,0,6,3,3,12
1801-12-31,0,0,0,0,6,3,3,12
1802-01-01,0,0,0,0,6,3,3,12
1802-01-02,0,0,0,0,6,3,3,12
1802-01-03,0,0,0,0,6,3,3,12
1802-01-04,0,0,0,0,6,3,3,12
1802-01-05,0,0,0,0,6,3,3,12
1802-01-06,0,0,0,0,6,3,3,12
1802-01-07,0,0,0,0,6,3,3,12
1802-01-08,0,0,0,0,6,3,3,12
1802-01-09,0,0,0,0,6,3,3,12
1802-01-10,0,0,0,0,6,3,3,12
1802-01-11,0,0,0,0,6,3,3,12
1802-01-12,0,0,0,0,6,3,3,12
1802-01-13,0,0,0,0,6,3,3,12
1802-01-14,0,0,0,0,6,3,3,12
1802-01-15,0,0,0,0,6,3,3,12
1802-01-16,0,0,0,0,6,3,3,12
1802-01-17,0,0,0,0,6,3,3,12
1802-01-18,0,0,0,0,6,3,3,12
1802-01-19,0,0,0,0,6,3,3,12
1802-01-20,0,0,0,0,6,3,3,12
1802-01-21,0,0,0,0,6,3,3,12
1802-01-22,0,0,0,0,6,3,3,12
1802-01-23,0,0,0,0,6,3,3,12
1802-01-24,0,0,0,0,6,3,3,12
1802-01-25,0,0,0,0,6,3,3,12
1802-01-26,0,0,0,0,6,3,3,12
1802-01-27,0,0,0,0,6,3,3,12
1802-01-28,0,0,0,0,6,3,3,12
1802-01-29,0,0,0,0,6,3,3,12
1802-01-30,0,0,0,0,6,3,3,12
1802-01-31,0,0,0,0,6,3,3,12
1802-02-01,0,0,0,0,6,3,3,12
1802-02-02,0,0,0,0,6,3,3,12
1802-02-03,0,0,0,0,6,3,3,12
1802-02-04,0,0,0,0,6,3,3,12
1802-02-05,0,0,0,0,6,3,3,12
1802-02-06,0,0,0,0,6,3,3,12
1802-02-07,0,0,0,0,6,3,3,12
1802-02-08,0,0,0,0,6,3,3,12
1802-02-09,0,0,0,0,6,3,3,12
1802-02-10,0,0,0,0,6,3,3,12
1802-02-11,0,0,0,0,6,3,3,12
1802-02-12,0,0,0,0,6,3,3,12
1802-02-13,0,0,0,0,6,3,3,12
1802-02-14,0,0,0,0,6,3,3,12
1802-02-15,0,0,0,0,6,3,3,12
1802-02-16,0,0,0,0,6,3,3,12
1802-02-17,0,0,0,0,6,3,3,12
1802-02-18,0,0,0,0,6,3,3,12
1802-02-19,0,0,0,0,6,3,3,12
1802-02-20,0,0,0,0,6,3,3,12
1802-02-21,0,0,0,0,6,3,3,12
1802-02-22,0,0,0,0,6,3,3,12
1802-02-23,0,0,0,0,6,3,3,12
1802-02-24,0,0,0,0,6,3,3,12
1802-02-25,0,0,0,0,6,3,3,12
1802-02-26,0,0,0,0,6,3,3,12
1802-02-27,0,0,0,0,6,3,3,12
1802-02-28,0,0,0,0,6,3,3,12
1802-03-01,0,0,0,0,6,3,3,12
1802-03-02,0,0,0,0,6,3,3,12
1802-03-03,0,0,0,0,6,3,3,12
1802-03-04,0,0,0,0,6,3,3,12
1802-03-05,0,0,0,0,6,3,3,12
1802-03-06,0,0,0,0,6,3,3,12
1802-03-07,0,0,0,0,6,3,3,12
1802-03-08,0,0,0,0,6,3,3,12
1802-03-09,0,0,0,0,6,3,3,12
1802-03-10,0,0,0,0,6,3,3,12
1802-03-11,0,0,0,0,6,3,3,12
1802-03-12,0,0,0,0,6,3,3,12
1802-03-13,0,0,0,0,6,3,3,12
1802-03-14,0,0,0,0,6,3,3,12
1802-03-15,0,0,0,0,6,3,3,12
1802-03-16,0,0,0,0,6,3,3,12
1802-03-17,0,0,0,0,6,3,3,12
1802-03-18,0,0,0,0,6,3,3,12
1802-03-19,0,0,0,0,6,3,3,12
1802-03-20,0,0,0,0,6,3,3,12
1802-03-21,0,0,0,0,6,3,3,12
1802-03-22,0,0,0,0,6,3,3,12
1802-03-23,0,0,0,0,6,3,3,12
1802-03-24,0,0,0,0,6,3,3,12
1802-03-25,0,0,0,0,6,3,3,12
1802-03-26,0,0,0,0,6,3,3,12
1802-03-27,0,0,0,0,6,3,3,12
1802-03-28,0,0,0,0,6,3,3,12
1802-03-29,0,0,0,0,6,3,3,12
1802-03-30,0,0,0,0,6,3,3,12
1802-03-31,0,0,0,0,6,3,3,12
1802-04-01,0,0,0,0,6,3,3,12
1802-04-02,0,0,0,0,6,3,3,12
1802-04-03,0,0,0,0,6,3,3,12
1802-04-04,0,0,0,0,6,3,3,12
1802-04-05,0,0,0,0,6,3,3,12
1802-04-06,0,0,0,0,6,3,3,12
1802-04-07,0,0,0,0,6,3,3,12
1802-04-08,0,0,0,0,6,3,3,12
1802-04-09,0,0,0,0,6,3,3,12
1802-04-10,0,0,0,0,6,3,3,12
1802-04-11,0,0,0,0,6,3,3,12
1802-04-12,0,0,0,0,6,3,3,12
1802-04-13,0,0,0,0,6,3,3,12
1802-04-14,0,0,0,0,6,3,3,12
1802-04-15,0,0,0,0,6,3,3,12
1802-04-16,0,0,0,0,6,3,3,12
1802-04-17,0,0,0,0,6,3,3,12
1802-04-18,0,0,0,0,6,3,3,12
1802-04-19,0,0,0,0,6,3,3,12
1802-04-20,0,0,0,0,6,3,3,12
1802-04-21,0,0,0,0,6,3,3,12
1802-04-22,0,0,0,0,6,3,3,12
1802-04-23,0,0,0,0,6,3,3,12
1802-04-24,0,0,0,0,6,3,3,12
1802-04-25,0,0,0,0,6,3,3,12
1802-04-26,0,0,0,0,6,3,3,12
1802-04-27,0,0,0,0,6,3,3,12
1802-04-28,0,0,0,0,6,3,3,12
1802-04-29,0,0,0,0,6,3,3,12
1802-04-30,0,0,0,0,6,3,3,12
1802-05-01,0,0,0,0,6,3,3,12
1802-05-02,0,0,0,0,6,3,3,12
1802-05-03,0,0,0,0,6,3,3,12
1802-05-04,0,0,0,0,6,3,3,12
1802-05-05,0,0,0,0,6,3,3,12
1802-05-06,0,0,0,0,6,3,3,12
1802-05-07,0,0,0,0,6,3,3,12
1802-05-08,0,0,0,0,6,3,3,12
1802-05-09,0,0,0,0,6,3,3,12
1802-05-10,0,0,0,0,6,3,3,12
1802-05-11,0,0,0,0,6,3,3,12
1802-05-12,0,0,0,0,6,3,3,12
1802-05-13,0,0,0,0,6,3,3,12
1802-05-14,0,0,0,0,6,3,3,12
1802-05-15,0,0,0,0,6,3,3,12
1802-05-16,0,0,0,0,6,3,3,12
1802-05-17,0,0,0,0,6,3,3,12
1802-05-18,0,0,0,0,6,3,3,12
1802-05-19,0,0,0,0,6,3,3,12
1802-05-20,0,0,0,0,6,3,3,12
1802-05-21,0,0,0,0,6,3,3,12
1802-05-22,0,0,0,0,6,3,3,12
1802-05-23,0,0,0,0,6,3,3,12
1802-05-24,0,0,0,0,6,3,3,12
1802-05-25,0,0,0,0,6,3,3,12
1802-05-26,0,0,0,0,6,3,3,12
1802-05-27,0,0,0,0,6,3,3,12
1802-05-28,0,0,0,0,6,3,3,12
1802-05-29,0,0,0,0,6,3,3,12
1802-05-30,0,0,0,0,6,3,3,12
1802-05-31,0,0,0,0,6,3,3,12
1802-06-01,0,0,0,0,6,3,3,12
1802-06-02,0,0,0,0,6,3,3,12
1802-06-03,0,0,0,0,6,3,3,12
1802-06-04,0,0,0,0,6,3,3,12
1802-06-05,0,0,0,0,6,3,3,12
1802-06-06,0,0,0,0,6,3,3,12
1802-06-07,0,0,0,0,6,3,3,12
1802-06-08,0,0,0,0,6,3,3,12
1802-06-09,0,0,0,0,6,3,3,12
1802-06-10,0,0,0,0,6,3,3,12
1802-06-11,0,0,0,0,6,3,3,12
1802-06-12,0,0,0,0,6,3,3,12
1802-06-13,0,0,0,0,6,3,3,12
1802-06-14,0,0,0,0,6,3,3,12
1802-06-15,0,0,0,0,6,3,3,12
1802-06-16,0,0,0,0,6,3,3,12
1802-06-17,0,0,0,0,6,3,3,12
1802-06-18,0,0,0,0,6,3,3,12
1802-06-19,0,0,0,0,6,3,3,12
1802-06-20,0,0,0,0,6,3,3,12
1802-06-21,0,0,0,0,6,3,3,12
1802-06-22,0,0,0,0,6,3,3,12
1802-06-23,0,0,0,0,6,3,3,12
1802-06-24,0,0,0,0,6,3,3,12
1802-06-25,0,0,0,0,6,3,3,12
1802-06-26,0,0,0,0,6,3,3,12
1802-06-27,0,0,0,0,6,3,3,12
1802-06-28,0,0,0,0,6,3,3,12
1802-06-29,0,0,0,0,6,3,3,12
1802-06-30,0,0,0,0,6,3,3,12
1802-07-01,0,0,0,0,6,3,3,12
1802-07-02,0,0,0,0,6,3,3,12
1802-07-03,0,0,0,0,6,3,3,12
1802-07-04,0,0,0,0,6,3,3,12
1802-07-05,0,0,0,0,6,3,3,12
1802-07-06,0,0,0,0,6,3,3,12
1802-07-07,0,0,0,0,6,3,3,12
1802-07-08,0,0,0,0,6,3,3,12
1802-07-09,0,0,0,0,6,3,3,12
1802-07-10,0,0,0,0,6,3,3,12
1802-07-11,0,0,0,0,6,3,3,12
1802-07-12,0,0,0,0,6,3,3,12
1802-07-13,0,0,0,0,6,3,3,12
1802-07-14,0,0,0,0,6,3,3,12
1802-07-15,0,0,0,0,6,3,3,12
1802-07-16,0,0,0,0,6,3,3,12
1802-07-17,0,0,0,0,6,3,3,12
1802-07-18,0,0,0,0,6,3,3,12
1802-07-19,0,0,0,0,6,3,3,12
1802-07-20,0,0,0,0,6,3,3,12
1802-07-21,0,0,0,0,6,3,3,12
1802-07-22,0,0,0,0,6,3,3,12
1802-07-23,0,0,0,0,6,3,3,12
1802-07-24,0,0,0,0,6,3,3,12
1802-07-25,0,0,0,0,6,3,3,12
1802-07-26,0,0,0,0,6,3,3,12
1802-07-27,0,0,0,0,6,3,3,12
1802-07-28,0,0,0,0,6,3,3,12
1802-07-29,0,0,0,0,6,3,3,12
1802-07-30,0,0,0,0,6,3,3,12
1802-07-31,0,0,0,0,6,3,3,12
1802-08-01,0,0,0,0,6,3,3,12
1802-08-02,0,0,0,0,6,3,3,12
1802-08-03,0,0,0,0,6,3,3,12
1802-08-04,0,0,0,0,6,3,3,12
1802-08-05,0,0,0,0,6,3,3,12
1802-08-06,0,0,0,0,6,3,3,12
1802-08-07,0,0,0,0,6,3,3,12
1802-08-08,0,0,0,0,6,3,3,12
1802-08-09,0,0,0,0,6,3,3,12
1802-08-10,0,0,0,0,6,3,3,12
1802-08-11,0,0,0,0,6,3,3,12
1802-08-12,0,0,0,0,6,3,3,12
1802-08-13,0,0,0,0,6,3,3,12
1802-08-14,0,0,0,0,6,3,3,12
1802-08-15,0,0,0,0,6,3,3,12
1802-08-16,0,0,0,0,6,3,3,12
1802-08-17,0,0,0,0,6,3,3,12
1802-08-18,0,0,0,0,6,3,3,12
1802-08-19,0,0,0,0,6,3,3,12
1802-08-20,0,0,0,0,6,3,3,12
1802-08-21,0,0,0,0,6,3,3,12
1802-08-22,0,0,0,0,6,3,3,12
1802-08-23,0,0,0,0,6,3,3,12
1802-08-24,0,0,0,0,6,3,3,12
1802-08-25,0,0,0,0,6,3,3,12
1802-08-26,0,0,0,0,6,3,3,12
1802-08-27,0,0,0,0,6,3,3,12
1802-08-28,0,0,0,0,6,3,3,12
1802-08-29,0,0,0,0,6,3,3,12
1802-08-30,0,0,0,0,6,3,3,12
1802-08-31,0,0,0,0,6,3,3,12
1802-09-01,0,0,0,0,6,3,3,12
1802-09-02,0,0,0,0,6,3,3,12
1802-09-03,0,0,0,0,6,3,3,12
1802-09-04,0,0,0,0,6,3,3,12
1802-09-05,0,0,0,0,6,3,3,12
1802-09-06,0,0,0,0,6,3,3,12
1802-09-07,0,0,0,0,6,3,3,12
1802-09-08,0,0,0,0,6,3,3,12
1802-09-09,0,0,0,0,6,3,3,12
1802-09-10,0,0,0,0,6,3,3,12
1802-09-11,0,0,0,0,6,3,3,12
1802-09-12,0,0,0,0,6,3,3,12
1802-09-13,0,0,0,0,6,3,3,12
1802-09-14,0,0,0,0,6,3,3,12
1802-09-15,0,0,0,0,6,3,3,12
1802-09-16,0,0,0,0,6,3,3,12
1802-09-17,0,0,0,0,6,3,3,12
1802-09-18,0,0,0,0,6,3,3,12
1802-09-19,0,0,0,0,6,3,3,12
1802-09-20,0,0,0,0,6,3,3,12
1802-09-21,0,0,0,0,6,3,3,12
1802-09-22,0,0,0,0,6,3,3,12
1802-09-23,0,0,0,0,6,3,3,12
1802-09-24,0,0,0,0,6,3,3,12
1802-09-25,0,0,0,0,6,3,3,12
1802-09-26,0,0,0,0,6,3,3,12
1802-09-27,0,0,0,0,6,3,3,12
1802-09-28,0,0,0,0,6,3,3,12
1802-09-29,0,0,0,0,6,3,3,12
1802-09-30,0,0,0,0,6,3,3,12
1802-10-01,0,0,0,0,6,3,3,12
1802-10-02,0,0,0,0,6,3,3,12
1802-10-03,0,0,0,0,6,3,3,12
1802-10-04,0,0,0,0,6,3,3,12
1802-10-05,0,0,0,0,6,3,3,12
1802-10-06,0,0,0,0,6,3,3,12
1802-10-07,0,0,0,0,6,3,3,12
1802-10-08,0,0,0,0,6,3,3,12
1802-10-09,0,0,0,0,6,3,3,12
1802-10-10,0,0,0,0,6,3,3,12
1802-10-11,0,0,0,0,6,3,3,12
1802-10-12,0,0,0,0,6,3,3,12
1802-10-13,0,0,0,0,6,3,3,12
1802-10-14,0,0,0,0,6,3,3,12
1802-10-15,0,0,0,0,6,3,3,12
1802-10-16,0,0,0,0,6,3,3,12
1802-10-17,0,0,0,0,6,3,3,12
1802-10-18,0,0,0,0,6,3,3,12
1802-10-19,0,0,0,0,6,3,3,12
1802-10-20,0,0,0,0,6,3,3,12
1802-10-21,0,0,0,0,6,3,3,12
1802-10-22,0,0,0,0,6,3,3,12
1802-10-23,0,0,0,0,6,3,3,12
1802-10-24,0,0,0,0,6,3,3,12
1802-10-25,0,0,0,0,6,3,3,12
1802-10-26,0,0,0,0,6,3,3,12
1802-10-27,0,0,0,0,6,3,3,12
1802-10-28,0,0,0,0,6,3,3,12
1802-10-29,0,0,0,0,6,3,3,12
1802-10-30,0,0,0,0,6,3,3,12
1802-10-31,0,0,0,0,6,3,3,12
1802-11-01,0,0,0,0,6,3,3,12
1802-11-02,0,0,0,0,6,3,3,12
1802-11-03,0,0,0,0,6,3,3,12
1802-11-04,0,0,0,0,6,3,3,12
1802-11-05,0,0,0,0,6,3,3,12
1802-11-06,0,0,0,0,6,3,3,12
1802-11-07,0,0,0,0,6,3,3,12
1802-11-08,0,0,0,0,6,3,3,12
1802-11-09,0,0,0,0,6,3,3,12
1802-11-10,0,0,0,0,6,3,3,12
1802-11-11,0,0,0,0,6,3,3,12
1802-11-12,0,0,0,0,6,3,3,12
1802-11-13,0,0,0,0,6,3,3,12
1802-11-14,0,0,0,0,6,3,3,12
1802-11-15,0,0,0,0,6,3,3,12
1802-11-16,0,0,0,0,6,3,3,12
1802-11-17,0,0,0,0,6,3,3,12
1802-11-18,0,0,0,0,6,3,3,12
1802-11-19,0,0,0,0,6,3,3,12
1802-11-20,0,0,0,0,6,3,3,12
1802-11-21,0,0,0,0,6,3,3,12
1802-11-22,0,0,0,0,6,3,3,12
1802-11-23,0,0,0,0,6,3,3,12
1802-11-24,0,0,0,0,6,3,3,12
1802-11-25,0,0,0,0,6,3,3,12
1802-11-26,0,0,0,0,6,3,3,12
1802-11-27,0,0,0,0,6,3,3,12
1802-11-28,0,0,0,0,6,3,3,12
1802-11-29,0,0,0,0,6,3,3,12
1802-11-30,0,0,0,0,6,3,3,12
1802-12-01,0,0,0,0,6,3,3,12
1802-12-02,0,0,0,0,6,3,3,12
1802-12-03,0,0,0,0,6,3,3,12
1802-12-04,0,0,0,0,6,3,3,12
1802-12-05,0,0,0,0,6,3,3,12
1802-12-06,0,0,0,0,6,3,3,12
1802-12-07,0,0,0,0,6,3,3,12
1802-12-08,0,0,0,0,6,3,3,12
1802-12-09,0,0,0,0,6,3,3,12
1802-12-10,0,0,0,0,6,3,3,12
1802-12-11,0,0,0,0,6,3,3,12
1802-12-12,0,0,0,0,6,3,3,12
1802-12-13,0,0,0,0,6,3,3,12
1802-12-14,0,0,0,0,6,3,3,12
1802-12-15,0,0,0,0,6,3,3,12
1802-12-16,0,0,0,0,6,3,3,12
1802-12-17,0,0,0,0,6,3,3,12
1802-12-18,0,0,0,0,6,3,3,12
1802-12-19,0,0,0,0,6,3,3,12
1802-12-20,0,0,0,0,6,3,3,12
1802-12-21,0,0,0,0,6,3,3,12
1802-12-22,0,0,0,0,6,3,3,12
1802-12-23,0,0,0,0,6,3,3,12
1802-12-24,0,0,0,0,6,3,3,12
1802-12-25,0,0,0,0,6,3,3,12
1802-12-26,0,0,0,0,6,3,3,12
1802-12-27,0,0,0,0,6,3,3,12
1802-12-28,0,0,0,0,6,3,3,12
1802-12-29,0,0,0,0,6,3,3,12
1802-12-30,0,0,0,0,6,3,3,12
1802-12-31,0,0,0,0,6,3,3,12
1803-01-01,0,0,0,0,6,3,3,12
1803-01-02,0,0,0,0,6,3,3,12
1803-01-03,0,0,0,0,6,3,3,12
1803-01-04,0,0,0,0,6,3,3,12
1803-01-05,0,0,0,0,6,3,3,12
1803-01-06,0,0,0,0,6,3,3,12
1803-01-07,0,0,0,0,6,3,3,12
1803-01-08,0,0,0,0,6,3,3,12
1803-01-09,0,0,0,0,6,3,3,12
1803-01-10,0,0,0,0,6,3,3,12
1803-01-11,0,0,0,0,6,3,3,12
1803-01-12,0,0,0,0,6,3,3,12
1803-01-13,0,0,0,0,6,3,3,12
1803-01-14,0,0,0,0,6,3,3,12
1803-01-15,0,0,0,0,6,3,3,12
1803-01-16,0,0,0,0,6,3,3,12
1803-01-17,0,0,0,0,6,3,3,12
1803-01-18,0,0,0,0,6,3,3,12
1803-01-19,0,0,0,0,6,3,3,12
1803-01-20,0,0,0,0,6,3,3,12
1803-01-21,0,0,0,0,6,3,3,12
1803-01-22,0,0,0,0,6,3,3,12
1803-01-23,0,0,0,0,6,3,3,12
1803-01-24,0,0,0,0,6,3,3,12
1803-01-25,0,0,0,0,6,3,3,12
1803-01-26,0,0,0,0,6,3,3,12
1803-01-27,0,0,0,0,6,3,3,12
1803-01-28,0,0,0,0,6,3,3,12
1803-01-29,0,0,0,0,6,3,3,12
1803-01-30,0,0,0,0,6,3,3,12
1803-01-31,0,0,0,0,6,3,3,12
1803-02-01,0,0,0,0,6,3,3,12
1803-02-02,0,0,0,0,6,3,3,12
1803-02-03,0,0,0,0,6,3,3,12
1803-02-04,0,0,0,0,6,3,3,12
1803-02-05,0,0,0,0,6,3,3,12
1803-02-06,0,0,0,0,6,3,3,12
1803-02-07,0,0,0,0,6,3,3,12
1803-02-08,0,0,0,0,6,3,3,12
1803-02-09,0,0,0,0,6,3,3,12
1803-02-10,0,0,0,0,6,3,3,12
1803-02-11,0,0,0,0,6,3,3,12
1803-02-12,0,0,0,0,6,3,3,12
1803-02-13,0,0,0,0,6,3,3,12
1803-02-14,0,0,0,0,6,3,3,12
1803-02-15,0,0,0,0,6,3,3,12
1803-02-16,0,0,0,0,6,3,3,12
1803-02-17,0,0,0,0,6,3,3,12
1803-02-18,0,0,0,0,6,3,3,12
1803-02-19,0,0,0,0,6,3,3,12
1803-02-20,0,0,0,0,6,3,3,12
1803-02-21,0,0,0,0,6,3,3,12
1803-02-22,0,0,0,0,6,3,3,12
1803-02-23,0,0,0,0,6,3,3,12
1803-02-24,0,0,0,0,6,3,3,12
1803-02-25,0,0,0,0,6,3,3,12
1803-02-26,0,0,0,0,6,3,3,12
1803-02-27,0,0,0,0,6,3,3,12
1803-02-28,0,0,0,0,6,3,3,12
1803-03-01,0,0,0,0,6,3,3,12
1803-03-02,0,0,0,0,6,3,3,12
1803-03-03,0,0,0,0,6,3,3,12
1803-03-04,0,0,0,0,6,3,3,12
1803-03-05,0,0,0,0,6,3,3,12
1803-03-06,0,0,0,0,6,3,3,12
1803-03-07,0,0,0,0,6,3,3,12
1803-03-08,0,0,0,0,6,3,3,12
1803-03-09,0,0,0,0,6,3,3,12
1803-03-10,0,0,0,0,6,3,3,12
1803-03-11,0,0,0,0,6,3,3,12
1803-03-12,0,0,0,0,6,3,3,12
1803-03-13,0,0,0,0,6,3,3,12
1803-03-14,0,0,0,0,6,3,3,12
1803-03-15,0,0,0,0,6,3,3,12
1803-03-16,0,0,0,0,6,3,3,12
1803-03-17,0,0,0,0,6,3,3,12
1803-03-18,0,0,0,0,6,3,3,12
1803-03-19,0,0,0,0,6,3,3,12
1803-03-20,0,0,0,0,6,3,3,12
1803-03-21,0,0,0,0,6,3,3,12
1803-03-22,0,0,0,0,6,3,3,12
1803-03-23,0,0,0,0,6,3,3,12
1803-03-24,0,0,0,0,6,3,3,12
1803-03-25,0,0,0,0,6,3,3,12
1803-03-26,0,0,0,0,6,3,3,12
1803-03-27,0,0,0,0,6,3,3,12
1803-03-28,0,0,0,0,6,3,3,12
1803-03-29,0,0,0,0,6,3,3,12
1803-03-30,0,0,0,0,6,3,3,12
1803-03-31,0,0,0,0,6,3,3,12
1803-04-01,0,0,0,0,6,3,3,12
1803-04-02,0,0,0,0,6,3,3,12
1803-04-03,0,0,0,0,6,3,3,12
1803-04-04,0,0,0,0,6,3,3,12
1803-04-05,0,0,0,0,6,3,3,12
1803-04-06,0,0,0,0,6,3,3,12
1803-04-07,0,0,0,0,6,3,3,12
1803-04-08,0,0,0,0,6,3,3,12
1803-04-09,0,0,0,0,6,3,3,12
1803-04-10,0,0,0,0,6,3,3,12
1803-04-11,0,0,0,0,6,3,3,12
1803-04-12,0,0,0,0,6,3,3,12
1803-04-13,0,0,0,0,6,3,3,12
1803-04-14,0,0,0,0,6,3,3,12
1803-04-15,0,0,0,0,6,3,3,12
1803-04-16,0,0,0,0,6,3,3,12
1803-04-17,0,0,0,0,6,3,3,12
1803-04-18,0,0,0,0,6,3,3,12
1803-04-19,0,0,0,0,6,3,3,12
1803-04-20,0,0,0,0,6,3,3,12
1803-04-21,0,0,0,0,6,3,3,12
1803-04-22,0,0,0,0,6,3,3,12
1803-04-23,0,0,0,0,6,3,3,12
