week,D,Oth,R,total,D_cum,R_cum,Oth_cum,total_cum
1957-12-09,0,0,0,0,251,316,16,583
1957-12-16,0,0,0,0,251,316,16,583
1957-12-23,0,0,0,0,251,316,16,583
1957-12-30,1,0,1,2,252,317,16,585
1958-01-06,0,0,1,1,252,318,16,586
1958-01-13,0,0,0,0,252,318,16,586
1958-01-20,0,0,1,1,252,319,16,587
1958-01-27,0,0,0,0,252,319,16,587
1958-02-03,1,0,0,1,253,319,16,588
1958-02-10,0,0,1,1,253,320,16,589
1958-02-17,0,0,0,0,253,320,16,589
1958-02-24,0,0,0,0,253,320,16,589
1958-03-03,1,0,0,1,254,320,16,590
1958-03-10,8,0,12,20,262,332,16,610
1958-03-17,3,1,7,11,265,339,17,621
1958-03-24,3,0,3,6,268,342,17,627
1958-03-31,4,0,7,11,272,349,17,638
1958-04-07,0,0,0,0,272,349,17,638
1958-04-14,0,0,0,0,272,349,17,638
1958-04-21,0,0,0,0,272,349,17,638
1958-04-28,0,0,0,0,272,349,17,638
1958-05-05,0,0,0,0,272,349,17,638
1958-05-12,0,0,0,0,272,349,17,638
1958-05-19,0,0,0,0,272,349,17,638
1958-05-26,0,0,0,0,272,349,17,638
1958-06-02,0,0,0,0,272,349,17,638
1958-06-09,0,0,0,0,272,349,17,638
1958-06-16,0,0,0,0,272,349,17,638
1958-06-23,0,0,0,0,272,349,17,638
1958-06-30,0,0,1,1,272,350,17,639
1958-07-07,0,0,1,1,272,351,17,640
1958-07-14,0,0,0,0,272,351,17,640
1958-07-21,0,0,0,0,272,351,17,640
1958-07-28,0,0,0,0,272,351,17,640
1958-08-04,0,0,0,0,272,351,17,640
1958-08-11,0,0,0,0,272,351,17,640
1958-08-18,2,0,2,4,274,353,17,644
1958-08-25,9,1,9,19,283,362,18,663
1958-09-01,3,0,8,11,286,370,18,674
1958-09-08,14,0,12,26,300,382,18,700
1958-09-15,17,0,16,33,317,398,18,733
1958-09-22,0,0,0,0,317,398,18,733
1958-09-29,0,0,0,0,317,398,18,733
1958-10-06,0,0,0,0,317,398,18,733
1958-10-13,0,0,0,0,317,398,18,733
1958-10-20,0,0,0,0,317,398,18,733
1958-10-27,0,0,0,0,317,398,18,733
1958-11-03,0,0,0,0,317,398,18,733
1958-11-10,0,0,0,0,317,398,18,733
1958-11-17,0,0,0,0,317,398,18,733
1958-11-24,0,0,0,0,317,398,18,733
1958-12-01,0,0,0,0,317,398,18,733
1958-12-08,0,0,1,1,317,399,18,734
1958-12-15,0,0,0,0,317,399,18,734
1958-12-22,0,0,0,0,317,399,18,734
1958-12-29,2,0,1,3,319,400,18,737
1959-01-05,0,0,1,1,319,401,18,738
1959-01-12,0,0,0,0,319,401,18,738
1959-01-19,0,0,0,0,319,401,18,738
1959-01-26,0,0,0,0,319,401,18,738
1959-02-02,0,0,1,1,319,402,18,739
1959-02-09,0,0,0,0,319,402,18,739
1959-02-16,0,0,0,0,319,402,18,739
1959-02-23,0,0,0,0,319,402,18,739
1959-03-02,1,0,0,1,320,402,18,740
1959-03-09,9,1,8,18,329,410,19,758
1959-03-16,2,1,5,8,331,415,20,766
1959-03-23,5,0,4,9,336,419,20,775
1959-03-30,3,0,9,12,339,428,20,787
1959-04-06,0,0,0,0,339,428,20,787
1959-04-13,0,0,0,0,339,428,20,787
1959-04-20,0,0,0,0,339,428,20,787
1959-04-27,0,0,0,0,339,428,20,787
1959-05-04,0,0,0,0,339,428,20,787
1959-05-11,0,0,0,0,339,428,20,787
1959-05-18,0,0,0,0,339,428,20,787
1959-05-25,0,0,0,0,339,428,20,787
1959-06-01,0,0,0,0,339,428,20,787
1959-06-08,0,0,0,0,339,428,20,787
1959-06-15,0,0,0,0,339,428,20,787
1959-06-22,0,0,0,0,339,428,20,787
1959-06-29,0,0,0,0,339,428,20,787
1959-07-06,0,0,0,0,339,428,20,787
1959-07-13,0,0,0,0,339,428,20,787
1959-07-20,0,0,0,0,339,428,20,787
1959-07-27,1,0,0,1,340,428,20,788
1959-08-03,2,0,0,2,342,428,20,790
1959-08-10,0,0,0,0,342,428,20,790
1959-08-17,8,0,13,21,350,441,20,811
1959-08-24,4,1,18,23,354,459,21,834
1959-08-31,12,0,17,29,366,476,21,863
1959-09-07,10,0,13,23,376,489,21,886
1959-09-14,12,1,14,27,388,503,22,913
1959-09-21,0,0,0,0,388,503,22,913
1959-09-28,0,0,0,0,388,503,22,913
1959-10-05,0,0,0,0,388,503,22,913
1959-10-12,0,0,0,0,388,503,22,913
1959-10-19,0,0,0,0,388,503,22,913
1959-10-26,0,0,0,0,388,503,22,913
1959-11-02,0,0,0,0,388,503,22,913
1959-11-09,0,0,0,0,388,503,22,913
1959-11-16,0,0,0,0,388,503,22,913
1959-11-23,0,0,0,0,388,503,22,913
1959-11-30,0,0,0,0,388,503,22,913
1959-12-07,0,0,1,1,388,504,22,914
1959-12-14,0,0,1,1,388,505,22,915
1959-12-21,0,0,0,0,388,505,22,915
1959-12-28,1,0,3,4,389,508,22,919
1960-01-04,0,0,0,0,389,508,22,919
1960-01-11,0,0,0,0,389,508,22,919
1960-01-18,0,0,0,0,389,508,22,919
1960-01-25,1,0,0,1,390,508,22,920
1960-02-01,0,0,0,0,390,508,22,920
1960-02-08,2,0,2,4,392,510,22,924
1960-02-15,5,0,10,15,397,520,22,939
1960-02-22,7,0,5,12,404,525,22,951
1960-02-29,8,0,9,17,412,534,22,968
1960-03-07,1,1,5,7,413,539,23,975
1960-03-14,0,0,0,0,413,539,23,975
1960-03-21,0,0,0,0,413,539,23,975
1960-03-28,0,0,0,0,413,539,23,975
1960-04-04,0,0,0,0,413,539,23,975
1960-04-11,0,0,0,0,413,539,23,975
1960-04-18,0,0,0,0,413,539,23,975
1960-04-25,0,0,0,0,413,539,23,975
1960-05-02,0,0,0,0,413,539,23,975
1960-05-09,0,0,0,0,413,539,23,975
1960-05-16,0,0,1,1,413,540,23,976
1960-05-23,0,0,1,1,413,541,23,977
1960-05-30,0,0,0,0,413,541,23,977
1960-06-06,1,0,0,1,414,541,23,978
1960-06-13,0,0,0,0,414,541,23,978
1960-06-20,1,1,0,2,415,541,24,980
1960-06-27,0,0,1,1,415,542,24,981
1960-07-04,1,0,0,1,416,542,24,982
1960-07-11,0,0,1,1,416,543,24,983
1960-07-18,1,0,2,3,417,545,24,986
1960-07-25,2,0,2,4,419,547,24,990
1960-08-01,0,0,1,1,419,548,24,991
1960-08-08,2,0,4,6,421,552,24,997
1960-08-15,13,0,17,30,434,569,24,1027
1960-08-22,22,2,34,58,456,603,26,1085
1960-08-29,17,3,30,50,473,633,29,1135
1960-09-05,17,1,13,31,490,646,30,1166
1960-09-12,18,1,46,65,508,692,31,1231
1960-09-19,29,0,42,71,537,734,31,1302
1960-09-26,0,0,0,0,537,734,31,1302
1960-10-03,0,0,1,1,537,735,31,1303
1960-10-10,0,0,0,0,537,735,31,1303
1960-10-17,0,0,0,0,537,735,31,1303
1960-10-24,0,0,0,0,537,735,31,1303
1960-10-31,0,0,0,0,537,735,31,1303
1960-11-07,0,0,0,0,537,735,31,1303
1960-11-14,0,0,0,0,537,735,31,1303
1960-11-21,0,0,0,0,537,735,31,1303
1960-11-28,0,0,0,0,537,735,31,1303
1960-12-05,0,0,0,0,537,735,31,1303
1960-12-12,0,0,0,0,537,735,31,1303
1960-12-19,0,0,0,0,537,735,31,1303
1960-12-26,2,0,1,3,539,736,31,1306
1961-01-02,1,0,0,1,540,736,31,1307
1961-01-09,0,0,0,0,540,736,31,1307
1961-01-16,0,0,0,0,540,736,31,1307
1961-01-23,0,0,1,1,540,737,31,1308
1961-01-30,0,0,0,0,540,737,31,1308
1961-02-06,0,0,1,1,540,738,31,1309
1961-02-13,0,0,0,0,540,738,31,1309
1961-02-20,3,0,2,5,543,740,31,1314
1961-02-27,3,0,4,7,546,744,31,1321
1961-03-06,10,0,3,13,556,747,31,1334
1961-03-13,7,1,12,20,563,759,32,1354
1961-03-20,2,0,2,4,565,761,32,1358
1961-03-27,2,0,3,5,567,764,32,1363
1961-04-03,0,0,0,0,567,764,32,1363
1961-04-10,0,0,0,0,567,764,32,1363
1961-04-17,0,0,1,1,567,765,32,1364
1961-04-24,0,0,0,0,567,765,32,1364
1961-05-01,0,0,0,0,567,765,32,1364
1961-05-08,0,0,0,0,567,765,32,1364
1961-05-15,0,0,0,0,567,765,32,1364
1961-05-22,0,0,0,0,567,765,32,1364
1961-05-29,0,0,0,0,567,765,32,1364
1961-06-05,0,0,0,0,567,765,32,1364
1961-06-12,0,0,0,0,567,765,32,1364
1961-06-19,0,0,0,0,567,765,32,1364
1961-06-26,0,0,0,0,567,765,32,1364
1961-07-03,0,0,1,1,567,766,32,1365
1961-07-10,0,0,0,0,567,766,32,1365
1961-07-17,0,0,0,0,567,766,32,1365
1961-07-24,0,0,2,2,567,768,32,1367
1961-07-31,0,0,0,0,567,768,32,1367
1961-08-07,1,0,2,3,568,770,32,1370
1961-08-14,4,0,4,8,572,774,32,1378
1961-08-21,6,2,14,22,578,788,34,1400
1961-08-28,8,0,5,13,586,793,34,1413
1961-09-04,1,0,4,5,587,797,34,1418
1961-09-11,13,1,9,23,600,806,35,1441
1961-09-18,10,1,14,25,610,820,36,1466
1961-09-25,2,0,0,2,612,820,36,1468
1961-10-02,0,0,0,0,612,820,36,1468
1961-10-09,0,0,0,0,612,820,36,1468
1961-10-16,0,0,0,0,612,820,36,1468
1961-10-23,0,0,0,0,612,820,36,1468
1961-10-30,0,0,0,0,612,820,36,1468
1961-11-06,0,0,0,0,612,820,36,1468
1961-11-13,0,0,0,0,612,820,36,1468
1961-11-20,0,0,0,0,612,820,36,1468
1961-11-27,0,0,0,0,612,820,36,1468
1961-12-04,0,0,0,0,612,820,36,1468
1961-12-11,0,0,0,0,612,820,36,1468
1961-12-18,1,0,0,1,613,820,36,1469
1961-12-25,0,0,1,1,613,821,36,1470
1962-01-01,0,0,0,0,613,821,36,1470
1962-01-08,0,0,0,0,613,821,36,1470
1962-01-15,0,0,0,0,613,821,36,1470
1962-01-22,0,0,0,0,613,821,36,1470
1962-01-29,0,0,1,1,613,822,36,1471
1962-02-05,0,0,0,0,613,822,36,1471
1962-02-12,0,0,0,0,613,822,36,1471
1962-02-19,0,0,1,1,613,823,36,1472
1962-02-26,3,0,8,11,616,831,36,1483
1962-03-05,5,0,3,8,621,834,36,1491
1962-03-12,1,0,2,3,622,836,36,1494
1962-03-19,11,2,11,24,633,847,38,1518
1962-03-26,13,0,19,32,646,866,38,1550
1962-04-02,0,0,0,0,646,866,38,1550
1962-04-09,0,0,0,0,646,866,38,1550
1962-04-16,0,0,0,0,646,866,38,1550
1962-04-23,0,0,0,0,646,866,38,1550
1962-04-30,0,0,0,0,646,866,38,1550
1962-05-07,0,0,0,0,646,866,38,1550
1962-05-14,0,0,0,0,646,866,38,1550
1962-05-21,0,0,0,0,646,866,38,1550
1962-05-28,1,0,0,1,647,866,38,1551
1962-06-04,0,0,0,0,647,866,38,1551
1962-06-11,0,0,1,1,647,867,38,1552
1962-06-18,0,0,0,0,647,867,38,1552
1962-06-25,0,0,1,1,647,868,38,1553
1962-07-02,0,0,3,3,647,871,38,1556
1962-07-09,0,0,0,0,647,871,38,1556
1962-07-16,0,0,0,0,647,871,38,1556
1962-07-23,0,0,0,0,647,871,38,1556
1962-07-30,1,0,0,1,648,871,38,1557
1962-08-06,2,2,7,11,650,878,40,1568
1962-08-13,6,1,8,15,656,886,41,1583
1962-08-20,6,2,12,20,662,898,43,1603
1962-08-27,7,0,10,17,669,908,43,1620
1962-09-03,6,0,3,9,675,911,43,1629
1962-09-10,13,1,20,34,688,931,44,1663
1962-09-17,5,1,30,36,693,961,45,1699
1962-09-24,0,0,0,0,693,961,45,1699
1962-10-01,0,0,0,0,693,961,45,1699
1962-10-08,0,0,0,0,693,961,45,1699
1962-10-15,0,0,0,0,693,961,45,1699
1962-10-22,0,0,0,0,693,961,45,1699
1962-10-29,0,0,0,0,693,961,45,1699
1962-11-05,0,0,0,0,693,961,45,1699
1962-11-12,0,0,0,0,693,961,45,1699
1962-11-19,0,0,0,0,693,961,45,1699
1962-11-26,0,0,0,0,693,961,45,1699
1962-12-03,0,0,0,0,693,961,45,1699
1962-12-10,0,0,0,0,693,961,45,1699
1962-12-17,0,0,0,0,693,961,45,1699
1962-12-24,0,0,0,0,693,961,45,1699
1962-12-31,1,0,0,1,694,961,45,1700
1963-01-07,0,0,1,1,694,962,45,1701
1963-01-14,0,0,0,0,694,962,45,1701
1963-01-21,0,0,0,0,694,962,45,1701
1963-01-28,1,0,1,2,695,963,45,1703
1963-02-04,1,0,0,1,696,963,45,1704
1963-02-11,0,0,1,1,696,964,45,1705
1963-02-18,2,0,0,2,698,964,45,1707
1963-02-25,0,0,2,2,698,966,45,1709
1963-03-04,3,0,9,12,701,975,45,1721
1963-03-11,7,0,4,11,708,979,45,1732
1963-03-18,3,1,7,11,711,986,46,1743
1963-03-25,4,1,11,16,715,997,47,1759
1963-04-01,6,2,14,22,721,1011,49,1781
1963-04-08,0,0,1,1,721,1012,49,1782
1963-04-15,0,0,0,0,721,1012,49,1782
1963-04-22,0,0,0,0,721,1012,49,1782
1963-04-29,0,0,0,0,721,1012,49,1782
1963-05-06,0,0,0,0,721,1012,49,1782
1963-05-13,0,0,0,0,721,1012,49,1782
1963-05-20,0,0,0,0,721,1012,49,1782
1963-05-27,0,0,0,0,721,1012,49,1782
1963-06-03,0,0,1,1,721,1013,49,1783
1963-06-10,0,1,0,1,721,1013,50,1784
1963-06-17,0,0,1,1,721,1014,50,1785
1963-06-24,0,0,0,0,721,1014,50,1785
1963-07-01,0,0,0,0,721,1014,50,1785
1963-07-08,0,0,1,1,721,1015,50,1786
1963-07-15,0,0,1,1,721,1016,50,1787
1963-07-22,0,0,2,2,721,1018,50,1789
1963-07-29,0,0,1,1,721,1019,50,1790
1963-08-05,1,0,0,1,722,1019,50,1791
1963-08-12,17,1,17,35,739,1036,51,1826
1963-08-19,7,0,6,13,746,1042,51,1839
1963-08-26,8,1,10,19,754,1052,52,1858
1963-09-02,10,0,6,16,764,1058,52,1874
1963-09-09,12,1,16,29,776,1074,53,1903
1963-09-16,18,2,29,49,794,1103,55,1952
1963-09-23,0,0,0,0,794,1103,55,1952
1963-09-30,0,0,0,0,794,1103,55,1952
1963-10-07,0,0,0,0,794,1103,55,1952
1963-10-14,0,0,0,0,794,1103,55,1952
1963-10-21,0,0,0,0,794,1103,55,1952
1963-10-28,0,0,0,0,794,1103,55,1952
1963-11-04,0,0,0,0,794,1103,55,1952
1963-11-11,0,0,0,0,794,1103,55,1952
1963-11-18,0,0,0,0,794,1103,55,1952
1963-11-25,0,0,0,0,794,1103,55,1952
1963-12-02,0,0,0,0,794,1103,55,1952
1963-12-09,0,0,0,0,794,1103,55,1952
1963-12-16,0,0,0,0,794,1103,55,1952
1963-12-23,0,0,1,1,794,1104,55,1953
1963-12-30,1,0,0,1,795,1104,55,1954
1964-01-06,1,0,3,4,796,1107,55,1958
1964-01-13,0,0,1,1,796,1108,55,1959
1964-01-20,1,0,1,2,797,1109,55,1961
1964-01-27,0,0,0,0,797,1109,55,1961
1964-02-03,2,0,3,5,799,1112,55,1966
1964-02-10,9,0,9,18,808,1121,55,1984
1964-02-17,7,0,7,14,815,1128,55,1998
1964-02-24,8,0,9,17,823,1137,55,2015
1964-03-02,24,0,20,44,847,1157,55,2059
1964-03-09,14,0,23,37,861,1180,55,2096
1964-03-16,0,0,0,0,861,1180,55,2096
1964-03-23,0,0,1,1,861,1181,55,2097
1964-03-30,0,0,0,0,861,1181,55,2097
1964-04-06,0,0,0,0,861,1181,55,2097
1964-04-13,0,0,0,0,861,1181,55,2097
1964-04-20,0,0,0,0,861,1181,55,2097
1964-04-27,0,0,0,0,861,1181,55,2097
1964-05-04,0,0,1,1,861,1182,55,2098
1964-05-11,0,0,1,1,861,1183,55,2099
1964-05-18,2,0,0,2,863,1183,55,2101
1964-05-25,3,0,1,4,866,1184,55,2105
1964-06-01,2,0,0,2,868,1184,55,2107
1964-06-08,0,0,0,0,868,1184,55,2107
1964-06-15,2,0,1,3,870,1185,55,2110
1964-06-22,1,0,1,2,871,1186,55,2112
1964-06-29,0,0,0,0,871,1186,55,2112
1964-07-06,1,0,0,1,872,1186,55,2113
1964-07-13,1,2,2,5,873,1188,57,2118
1964-07-20,3,0,5,8,876,1193,57,2126
1964-07-27,17,1,29,47,893,1222,58,2173
1964-08-03,16,1,23,40,909,1245,59,2213
1964-08-10,28,1,24,53,937,1269,60,2266
1964-08-17,22,3,15,40,959,1284,63,2306
1964-08-24,26,2,27,55,985,1311,65,2361
1964-08-31,30,3,27,60,1015,1338,68,2421
1964-09-07,28,3,23,54,1043,1361,71,2475
1964-09-14,50,5,87,142,1093,1448,76,2617
1964-09-21,1,0,0,1,1094,1448,76,2618
1964-09-28,0,0,0,0,1094,1448,76,2618
1964-10-05,0,0,0,0,1094,1448,76,2618
1964-10-12,0,0,0,0,1094,1448,76,2618
1964-10-19,0,0,0,0,1094,1448,76,2618
1964-10-26,1,0,0,1,1095,1448,76,2619
1964-11-02,0,0,0,0,1095,1448,76,2619
1964-11-09,0,0,0,0,1095,1448,76,2619
1964-11-16,0,0,0,0,1095,1448,76,2619
1964-11-23,0,0,0,0,1095,1448,76,2619
1964-11-30,0,0,0,0,1095,1448,76,2619
1964-12-07,0,0,0,0,1095,1448,76,2619
1964-12-14,0,0,0,0,1095,1448,76,2619
1964-12-21,0,0,0,0,1095,1448,76,2619
1964-12-28,0,0,1,1,1095,1449,76,2620
1965-01-04,0,0,0,0,1095,1449,76,2620
1965-01-11,0,0,0,0,1095,1449,76,2620
1965-01-18,0,0,0,0,1095,1449,76,2620
1965-01-25,0,0,0,0,1095,1449,76,2620
1965-02-01,0,0,0,0,1095,1449,76,2620
1965-02-08,1,0,0,1,1096,1449,76,2621
1965-02-15,1,0,1,2,1097,1450,76,2623
1965-02-22,0,0,0,0,1097,1450,76,2623
1965-03-01,0,0,10,10,1097,1460,76,2633
1965-03-08,4,0,10,14,1101,1470,76,2647
1965-03-15,5,0,18,23,1106,1488,76,2670
1965-03-22,4,0,9,13,1110,1497,76,2683
1965-03-29,9,1,6,16,1119,1503,77,2699
1965-04-05,0,0,0,0,1119,1503,77,2699
1965-04-12,0,0,0,0,1119,1503,77,2699
1965-04-19,0,0,0,0,1119,1503,77,2699
1965-04-26,0,0,0,0,1119,1503,77,2699
1965-05-03,0,0,0,0,1119,1503,77,2699
1965-05-10,0,0,0,0,1119,1503,77,2699
1965-05-17,0,0,0,0,1119,1503,77,2699
1965-05-24,0,0,0,0,1119,1503,77,2699
1965-05-31,0,0,0,0,1119,1503,77,2699
1965-06-07,1,0,0,1,1120,1503,77,2700
1965-06-14,0,0,0,0,1120,1503,77,2700
1965-06-21,0,0,0,0,1120,1503,77,2700
1965-06-28,0,0,1,1,1120,1504,77,2701
1965-07-05,0,0,0,0,1120,1504,77,2701
1965-07-12,0,0,0,0,1120,1504,77,2701
1965-07-19,0,0,0,0,1120,1504,77,2701
1965-07-26,0,0,1,1,1120,1505,77,2702
1965-08-02,1,0,4,5,1121,1509,77,2707
1965-08-09,11,2,5,18,1132,1514,79,2725
1965-08-16,6,1,9,16,1138,1523,80,2741
1965-08-23,3,0,5,8,1141,1528,80,2749
1965-08-30,14,0,14,28,1155,1542,80,2777
1965-09-06,14,0,11,25,1169,1553,80,2802
1965-09-13,23,0,25,48,1192,1578,80,2850
1965-09-20,0,0,0,0,1192,1578,80,2850
1965-09-27,0,0,0,0,1192,1578,80,2850
1965-10-04,0,0,0,0,1192,1578,80,2850
1965-10-11,0,0,0,0,1192,1578,80,2850
